Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
AC;A5;0811;MURSKA SOBOTA - LIPOVCI;0;3.755;2009;Rakièan AC;QLTC8;15.191;54;8.806;109;1.791;175;72;506;3.678;3506;PLDP
AC;A5;0812;LIPOVCI - GANÈANI;0;4.290;1055;Ganèani;QLTC8;15.326;56;9.170;110;1.656;148;84;458;3.644;3437;PLDP
AC;A5;0812;GANÈANI - TURNIŠÈE;4.290;9.536;1047;Dolinsko AC;QLTC8;14.685;53;8.543;109;1.676;158;56;500;3.590;3420;PLDP
AC;A5;0813;TURNIŠÈE - DOLGA VAS;0;9.628;1048;Mostje AC;QLTC8;13.830;53;7.845;108;1.561;134;57;472;3.600;3397;PLDP
AC;A5;0814;DOLGA VAS - LENDAVA;0;3.963;884;Lendava AC;QLTC8;11.882;46;7.170;112;1.489;147;62;244;2.612;2433;PLDP
AC;A5;0185;PRIKLJ. LENDAVA - MS;0;286;885;Priklj. Lendava-MS;QLTC8;4.326;10;3.414;14;418;60;46;51;313;336;PLDP
AC;A5;0185;PRIKLJ. LENDAVA - PINCE;286;669;886;Priklj. Lendava-Pince;QLTC8;451;2;266;2;106;9;4;5;57;55;PLDP
AC;A5;0816;LENDAVA - PINCE;0;8.432;2010;Pince AC;QLTC8;8.019;39;4.020;101;1.178;98;28;199;2.356;2157;PLDP
AC;A5;0816;PINCE - MP PINCE;8.432;8.709;;;P;6.500;15;2.790;50;1.000;95;25;195;2.330;2095;PLDP
HC;H3;0085;LJ (ZADOBROVA  - LESKOVŠKOVA C.);0;920;2179;SV Obvoznica;QLTC8;53.587;154;47.329;180;3.027;638;451;412;1.396;1930;PLDP
HC;H3;0085;LJ (LESKOŠKOVA C. - ŠMARTINSKA);920;1.512;891;S obvoznica BTC HC;QLTC8;42.000;99;34.618;162;4.563;486;372;350;1.350;1761;PLDP
HC;H3;0187;PRIKLJ. LJ NOVE JARŠE (ŠMARTINSKA CESTA);0;864;892;Priklj. BTC Leskoškova;QLTC8;16.500;60;14.561;135;1.170;129;149;48;248;425;PLDP
HC;H3;0086;LJ (ŠMARTINSKA - TOMAÈEVO);0;2.081;;;P;64.500;180;55.310;150;6.000;560;430;310;1.560;1935;PLDP
HC;H3;0088;LJ (TOMAÈEVO  -  DUNAJSKA);0;1.238;;;P;66.500;180;56.850;140;6.100;570;440;360;1.860;2215;PLDP
HC;H3;0089;LJ (DUNAJSKA - SAVLJE);0;948;;;P;67.000;180;57.475;115;6.150;550;420;350;1.760;2097;PLDP
HC;H3;0089;LJ (SAVLJE - IND. CONA ŠIŠKA);948;2.188;174;S Obvoznica;QLTC8;65.110;188;56.028;118;6.022;530;402;366;1.456;1856;PLDP
HC;H3;0089;LJ (IND. CONA ŠIŠKA - CELOVŠKA);2.188;2.652;;;P;71.000;190;61.360;120;6.400;550;390;290;1.700;1994;PLDP
HC;H3;0090;LJ (CELOVŠKA  -  VODNIKOVA);0;666;;;P;66.000;190;56.720;100;6.100;540;440;260;1.650;1930;PLDP
HC;H3;0090;LJ (VODNIKOVA  -  PODUTIK);666;1.477;199;Dravlje HC;QLTC8;60.814;196;52.110;100;5.708;566;426;280;1.428;1770;PLDP
HC;H3;0090;LJ (PODUTIK - KOSEZE);1.477;2.735;1010;R Koseze (LJsev-Brdo);QLTC8;46.500;162;39.739;88;4.358;443;300;210;1.200;1439;PLDP
HC;H4;0374;NANOS - (RAZDRTO) - PODNANOS - VIPAVA;0;12.449;2110;Nanos HC;QLTC8;19.084;58;12.415;106;2.164;300;127;494;3.420;3345;PLDP
HC;H4;0451;PRIKLJ. VIPAVA;0;250;1039;Priklj. Vipava-Razdrto;QLTC8;1.943;5;1.568;14;243;30;24;12;47;75;PLDP
HC;H4;0451;PRIKLJ. VIPAVA;250;510;1046;Priklj. Vipava-NG;QLTC8;2.968;6;2.581;4;263;28;25;12;49;69;PLDP
HC;H4;0375;VIPAVA - AJDOVŠÈINA;0;6.763;865;Dolga Poljana HC;QLTC8;20.068;55;13.295;76;2.322;264;135;419;3.502;3322;PLDP
HC;H4;0376;AJDOVŠÈINA - SELO;0;9.159;635;Ajdovšèina HC;QLTC8;20.635;60;14.074;77;2.270;214;126;364;3.450;3219;PLDP
HC;H4;0443;PRIKLJ. SELO - AJDOVŠÈINA;0;150;866;Priklj. Selo-Ajdovšèina;QLTC8;1.733;30;1.474;2;127;21;23;9;47;61;PLDP
HC;H4;0443;PRIKLJ.SELO - VRTOJBA;150;322;867;Priklj. Selo-Vrtojba;QLTC8;2.100;5;1.826;2;188;22;25;6;26;43;PLDP
HC;H4;0378;SELO  -  VOGRSKO;0;6.743;816;Selo HC;QLTC8;20.153;83;13.600;77;2.199;215;126;369;3.484;3251;PLDP
HC;H4;0379;VOGRSKO - ŠEMPETER;0;4.760;815;Bazara HC;QLTC8;16.127;51;10.358;67;1.712;157;79;345;3.358;3088;PLDP
HC;H4;0380;ŠEMPETER - VRTOJBA;0;1.625;880;Šempeter HC;QLTC8;12.172;51;7.001;57;1.306;110;48;341;3.258;2972;PLDP
HC;H4;0380;VRTOJBA - MP VRTOJBA;1.625;2.246;671;MT Vrtojba;QLTC8;12.432;82;7.142;53;1.139;117;91;340;3.468;3153;PLDP
HC;H5;0388;MP ŠKOFIJE  -  PLAVJE;0;552;651;MT Škofije;QLTC8;15.537;211;13.188;68;1.022;85;37;102;824;830;PLDP
HC;H5;0388;PLAVJE - ŠKOFIJE;552;2.129;860;Škofije HC;QLTC8;14.244;130;11.996;59;1.020;78;41;100;820;818;PLDP
HC;H5;0388;ŠKOFIJE - PRIKLJ. SERMIN;2.129;2.962;;;P;16.000;135;13.650;60;1.100;80;45;105;825;829;PLDP
HC;H5;0388;PRIKLJ. SERMIN - SERMIN (A1);2.962;4.153;;;P;19.000;135;16.330;60;1.400;85;50;110;830;841;PLDP
HC;H5;0456;PRIKLJUÈEK PLAVJE - KP;0;100;861;Priklj. Plavje-KP;QLTC*;1.274;8;1.123;3;114;9;9;1;7;15;PLDP
HC;H5;0456;PRIKLJUÈEK PLAVJE - MP;100;146;862;Priklj. Plavje-MP;QLTC*;2.567;89;2.315;12;116;16;5;3;11;26;PLDP
HC;H5;0236;SERMIN - BERTOKI;0;1.128;;;P;45.000;245;36.209;214;4.300;338;309;545;2.840;3079;PLDP
HC;H5;0237;BERTOKI - KP(ŠKOCJAN);0;2.545;11;Bertoki HC;QLTC8;47.990;312;42.192;250;4.104;282;242;112;496;842;PLDP
HC;H6;0238;KOPER (SLAVÈEK - SEMEDELA);0;1.120;;;P;30.000;300;26.930;95;2.200;180;170;30;95;286;PLDP
HC;H6;0389;KOPER (SEMEDELA) - IZOLA;0;4.116;;;P;30.800;290;28.035;90;2.000;120;150;25;90;249;PLDP
HC;H7;0815;A5 - DOLGA VAS;0;1.501;;;P;5.700;45;2.750;25;500;310;30;410;1.630;1754;PLDP
HC;H7;0817;DOLGA VAS - RONDO DOLGA VAS;0;2.025;;;P;5.000;40;2.190;25;450;290;25;390;1.590;1698;PLDP
G1;1;0240;MP VIÈ - DRAVOGRAD;0;3.590;663;MT Viè;QLTC10;2.960;91;2.202;5;275;29;14;47;297;258;PLDP
G1;1;0241;DRAVOGRAD - RADLJE;0;16.005;60;Gortina;QLTC10;7.891;115;6.450;46;764;108;101;56;251;380;WIM
G1;1;0242;RADLJE ;0;2.686;923;Radeljska obvoznica;QLTC10;5.989;69;4.933;10;587;92;81;46;171;219;PLDP
G1;1;0243;RADLJE - BREZNO;0;9.127;605;Brezno;QLTC10;4.537;67;3.654;39;476;70;44;38;149;231;DIST
G1;1;0244;BREZNO - RUTA;0;9.569;573;Ožbalt;QLTC8;4.312;71;3.458;40;444;76;40;37;146;228;DIST
G1;1;0245;RUTA - SELNICA;0;10.500;600;Zgornji Boè;QLTC10;4.880;71;3.939;45;510;63;62;35;155;204;PLDP
G1;1;0245;SELNICA - MB(OTOK);10.500;19.220;61;Brestrnica;QLTC10;8.830;94;7.532;91;700;106;83;44;180;275;PLDP
G1;1;0245;MB (OTOK) - MB (KOROŠKI MOST);19.220;20.688;900;MB Kamnica;QLTC10;14.464;125;12.720;96;1.084;105;114;40;180;249;WIM
G1;1;0326;MB (KOR. MOST - C. PROLE. BRIGAD);0;2.014;18;MB Koroški most;QLTC8;27.989;172;25.474;147;1.625;172;120;60;219;381;PLDP
G1;1;0364;MB (C. PROLE. BRIGAD  -  TRŽAŠKA C.);0;2.227;;;P;24.500;130;21.745;170;1.750;230;125;80;270;461;PLDP
G1;1;0246;MB (TRŽAŠKA) - MIKLAVŽ;0;3.532;19;MB Ptujska;QLTC10;21.315;101;18.474;178;1.641;225;129;82;485;618;PLDP
G1;2;1290;SL.BISTRICA - PRAGERSKO;0;3.925;196;Devina;QLTC8;8.198;65;6.788;18;683;156;131;66;291;421;WIM
G1;2;0392;PRAGERSKO - ŠIKOLE;0;5.323;641;Šikole 2;QLTC10;4.680;66;3.601;15;456;129;84;64;265;362;DIST
G1;2;0393;ŠIKOLE - KIDRIÈEVO;0;6.850;426;Šikole 3;QLTC8;5.695;76;4.505;15;512;132;115;56;284;389;DIST
G1;2;0393;KIDRIÈEVO - HAJDINA;6.850;7.950;792;Njiverce;QLTC8;10.585;105;8.924;30;767;167;179;70;343;503;DIST
G1;2;0395;PTUJ(TURNIŠÈE - BUDINA);0;1.642;670;Ptuj jezero;QLTC10;16.850;66;14.003;37;1.447;285;186;174;652;758;PLDP
G1;2;0249;PTUJ - SPUHLJA;0;2.226;638;Ptuj Vzhod;QLTC10;15.604;102;13.330;86;1.164;208;99;134;481;589;WIM
G1;2;0250;SPUHLJA - GORIŠNICA;0;8.030;424;Borovci;QLTC10;8.407;58;7.203;33;625;105;74;69;240;302;DIST
G1;2;0250;GORIŠNICA - ORMOŽ;8.030;17.688;62;Cvetkovci;QLTC10;6.191;53;5.137;33;539;85;59;62;223;395;WIM
G1;2;0398;ORMOŽ Z  -  ORMOŽ V;0;3.020;574;Ormož;QLTC10;4.142;36;3.319;10;365;76;50;62;224;253;DIST
G1;2;1313;ORMOŽ - SREDIŠÈE OB DRAVI;0;9.000;355;Grabe;QLTC10;2.749;31;2.211;14;183;43;34;43;190;217;WIM
G1;2;1313;SREDIŠÈE OB DRAVI  -  MP SRED.;9.000;11.855;522;MT Središèe ob Dravi;QLTC10;1.048;14;703;11;79;27;12;38;164;160;PLDP
G1;4;1257;DRAVOGRAD - OTIŠKI VRH;0;1.448;480;Dravograd;QLTC8;13.161;125;11.139;134;1.093;143;122;75;330;380;DIST
G1;4;1258;OTIŠKI VRH - SL.GRADEC;0;9.170;131;Bukovska vas;QLTC8;10.437;90;8.550;69;989;150;161;87;341;378;WIM
G1;4;1445;SL.GRADEC ;0;1.910;;;P;5.000;100;3.010;75;1.070;160;155;85;345;382;DIST
G1;4;1259;SL.GRADEC - LUŽNIK;0;6.600;329;Šmartno SG;QLTC10;12.753;112;10.719;77;1.098;165;142;86;354;385;DIST
G1;4;1259;LUŽNIK - GORNJI DOLIÈ;6.600;12.897;621;Mislinja;QLTC10;10.153;101;8.209;71;1.036;121;171;83;361;386;DIST
G1;4;1260;GORNJI DOLIÈ - VELENJE;0;11.476;315;Paka pri Velenju;QLTC8;9.482;97;7.801;71;845;121;134;78;335;519;WIM
G1;4;1261;VELENJE - ÈRNOVA;0;7.427;132;Èrnova;QLTC10;18.188;137;15.545;96;1.484;213;125;139;449;383;WIM
G1;4;1262;ÈRNOVA - ARJA VAS;0;7.014;133;Velika Pirešica;QLTC8;14.777;98;12.096;80;1.390;208;243;151;511;566;WIM
G1;5;1401;PRIKLJ. CELJE Z - MEDLOG;0;3.613;689;Medlog;QLTC10;7.435;18;6.378;19;640;80;59;48;193;228;PLDP
G1;5;0370;MEDLOG - CELJE;0;3.242;417;Celje Lava;QLTC10;13.209;132;11.579;30;846;189;140;71;222;335;PLDP
G1;5;0328;CELJE - CE(POLULE);0;2.000;;;P;17.500;120;15.540;55;1.100;175;110;90;310;455;DIST
G1;5;0328;CE (POLULE) - LAŠKO;2.000;11.000;90;Košnica;QLTC8;13.918;110;12.041;51;1.050;173;103;87;303;441;WIM
G1;5;0328;LAŠKO - ŠMARJETA;11.000;17.325;580;Strmca;QLTC10;9.265;95;7.823;48;777;134;96;61;231;311;PLDP
G1;5;0329;ŠMARJETA - RIMSKE TOPLICE;0;1.050;91;Rimske Toplice;QLTC10;6.547;74;5.369;39;567;124;74;60;240;298;PLDP
G1;5;0330;RIM.TOPLICE - ZIDANI MOST;0;6.750;739;Zidani Most;QLTC10;4.954;68;3.950;16;456;95;88;51;230;270;PLDP
G1;5;0331;ZIDANI MOST - RADEÈE;0;2.997;92;Radeèe;QLTC10;6.365;85;5.307;17;545;105;57;55;194;237;PLDP
G1;5;0360;RADEÈE ;0;520;;;P;6.600;80;5.520;20;580;95;55;55;195;237;PLDP
G1;5;0332;RADEÈE - BOŠTANJ;0;11.249;101;Vrhovo;QLTC10;4.960;70;4.059;20;420;90;53;53;195;291;WIM
G1;5;0333;BOŠTANJ;0;790;581;Boštanj;QLTC8;9.768;105;8.256;51;782;147;118;88;221;458;WIM
G1;5;0334;BOŠTANJ - IMPOLJCA;0;4.490;932;Log pri Sevnici;QLTC10;6.122;69;5.027;34;558;105;78;72;179;293;DIST
G1;5;0335;IMPOLJCA - BRESTANICA;0;9.790;630;Impoljca;QLTC10;4.940;61;4.028;19;450;83;65;64;170;257;WIM
G1;5;0361;BRESTANICA - OBVOZNICA KRŠKO;0;1.976;;;P;11.000;70;9.595;45;850;110;100;55;175;262;PLDP
G1;5;0361;OBVOZNICA KRŠKO - KRŠKO;1.976;3.900;103;Krško;QLTC10;4.689;45;4.216;30;358;20;13;3;4;34;PLDP
G1-NK;5;N0361;OBVOZNICA KRŠKO I. ETAPA;0;1.961;;;P;6.000;25;5.070;15;500;90;80;50;170;223;PLDP
G1-NK;5;1395;KRŠKO-MOST ŽADOVINEK  (Obvoznica);0;1.695;942;Krško obvoznica;QLTC10;6.500;20;5.415;10;490;100;130;90;245;325;PLDP
G1-NK;5;1548;MOST ŽADOVINEK - LESKOVEC (ŽADOVINEK);0;1.858;;;P;4.500;30;3.350;20;600;110;80;70;240;294;PLDP
G1;5;0336;KRŠKO - LESKOVEC;0;2.620;95;Žadovinek;QLTC10;6.926;26;6.273;22;487;41;30;12;35;71;PLDP
G1;5;0336;LESKOVEC - DRNOVO;2.620;4.925;931;Leskovec pri Krškem;QLTC10;11.751;64;9.971;43;1.050;145;115;87;276;370;PLDP
G1;6;0338;POSTOJNA - PIVKA;0;10.260;82;Prestranek;QLTC8;13.559;99;11.827;48;927;123;116;53;366;620;WIM
G1;6;0339;PIVKA - RIBNICA;0;9.945;615;Mala Pristava;QLTC10;3.449;57;2.675;73;343;55;27;39;180;289;DIST
G1;6;0340;RIBNICA - PREM;0;4.215;474;Dolnja Bitnja;QLTC10;4.241;72;3.366;39;423;54;27;41;219;301;DIST
G1;6;0341;PREM - IL.BISTRICA;0;6.227;516;Topolc;MWTC1;4.520;70;3.625;40;440;55;30;45;215;304;DIST
G1;6;1377;ILIRSKA BISTRICA (NIKOLA TESLA);0;2.495;926;Obvoznica Ilirska Bistrica;QLTC10;5.295;75;4.284;37;521;60;51;49;218;322;WIM
G1;6;0343;IL.BISTRICA - DOLNJI ZEMON;0;2.800;83;Koseze;QLTC10;8.751;138;7.478;39;842;45;36;23;150;173;PLDP
G1;6;0343;DOLNJI ZEMON  -  MP JELŠANE;2.800;9.961;504;MT Jelšane;QLTC8;5.782;119;4.848;39;567;35;14;17;143;151;PLDP
G1;7;0356;MP STAROD - PODGRAD;0;6.561;503;MT Starod;QLTC8;5.136;120;3.801;58;555;39;14;43;506;731;DIST
G1;7;0355;PODGRAD - OBROV;0;5.900;526;Male Loèe;QLTC10;6.758;127;5.219;64;673;50;22;56;547;812;WIM
G1;7;0354;OBROV - KOZINA;0;14.889;604;Gradišèe;QLTC10;7.131;132;5.521;68;728;52;23;59;548;822;DIST
G1;7;0353;KOZINA - MP KOZINA;0;3.040;652;MT Kozina;QLTC8;5.725;163;4.912;51;542;24;6;4;23;58;PLDP
G1;8;0213;LJ(ŠENTVID  -  OBVOZNICA);0;2.900;725;LJ Celovška Dravlje;QLTC8;39.078;288;34.698;563;2.785;241;150;106;247;706;PLDP
G1;11;1062;KOPER - ŠMARJE;0;6.000;149;Koper;QLTC8;18.289;248;15.878;54;1.606;105;94;35;269;609;WIM
G1;11;1062;ŠMARJE - DRAGONJA;6.000;13.650;150;Pesjanci;QLTC10;13.033;195;10.899;54;1.493;61;48;30;253;519;DIST
G1;11;1062;DRAGONJA - MP DRAGONJA;13.650;14.724;14;MT Dragonja;QLTC44;12.050;100;11.575;30;60;40;40;25;180;189;PLDP
G1;11;1475;KP (SLAVÈEK) - LUKA KOPER;0;551;;;P;24.500;150;22.425;160;1.300;130;100;65;170;338;PLDP
G2;101;0232;MP LJUBELJ - BISTRICA(TRŽIÈ);0;12.500;660;MT Ljubelj;QLTC10;2.484;123;2.102;8;244;6;1;0;0;7;PLDP
G2;101;0231;BISTRICA(TRŽIÈ) - ZVIRÈE;0;3.280;3;Kovor;QLTC8;10.998;109;9.707;18;979;68;43;17;57;101;PLDP
G2;101;0230;ZVIRÈE - PODTABOR;0;1.228;554;Zvirèe;MWTC1;10.700;100;9.385;15;1.000;80;45;15;60;151;WIM
G2;102;1031;MP ROBIÈ - ROBIÈ;0;4.800;655;MT Robiè;QLTC10;883;61;723;3;64;6;5;8;13;20;PLDP
G2;102;1031;ROBIÈ - STARO SELO;4.800;5.602;914;Staro selo;QLTC10;1.917;77;1.626;3;164;12;11;11;13;27;PLDP
G2;102;1030;STARO SELO - KOBARID;0;3.320;212;Kobarid;MWTC1;2.100;95;1.770;15;160;15;20;10;15;39;PLDP
G2;102;1005;KOBARID - IDRSKO;0;2.200;679;Idrsko;QLTC10;4.454;230;3.610;19;446;46;54;16;33;82;PLDP
G2;102;1006;IDRSKO - PERŠETI;0;11.715;97;Peršeti;QLTC8;4.969;225;4.035;21;479;62;84;19;44;111;PLDP
G2;102;1040;PERŠETI - MOST NA SOÈI;0;7.334;405;Prapetno;QLTC10;3.781;107;3.187;27;318;51;52;16;23;80;PLDP
G2;102;1039;MOST NA SOÈI - BAÈA;0;2.205;533;Baèa pri Modreju;QLTC10;4.000;100;3.405;25;330;45;45;20;30;82;PLDP
G2;102;1038;BAÈA - DOL. TREBUŠA;0;8.550;104;Slap ob Idrijci;QLTC10;2.513;105;2.044;19;222;28;53;15;27;72;PLDP
G2;102;1037;DOL TREBUŠA - ŽELIN;0;13.118;406;Stopnik;QLTC10;1.893;102;1.448;17;214;33;38;16;25;64;PLDP
G2;102;1036;ŽELIN - SP. IDRIJA(MAROF);0;11.300;447;Otalež;QLTC;2.392;77;1.987;31;190;41;33;10;23;67;PLDP
G2;102;1035;SP. IDRIJA;0;1.900;;;P;4.300;90;3.635;70;350;60;45;20;30;111;PLDP
G2;102;1034;SP. IDRIJA - GODOVIÈ;0;13.194;617;Idrija;QLTC8;3.927;101;3.204;71;376;61;48;21;45;108;WIM
G2;102;1033;GODOVIÈ - KALCE;0;11.312;100;Hotedršica;QLTC10;4.082;103;3.309;39;394;64;48;32;93;179;WIM
G2;102;1460;KALCE - LOGATEC;0;3.490;74;Kalce;QLTC10;6.452;254;5.207;102;584;88;62;43;112;219;PLDP
G2;102;1461;LOGATEC - PRIKLJ. LOGATEC;0;1.672;395;Logatec 2;QLTC10;11.308;61;9.390;31;1.165;134;149;78;300;386;PLDP
G2;103;1007;PERŠETI - UŠNIK;0;4.015;546;Volèe;MWTC1;3.950;140;3.270;20;370;55;30;15;50;85;PLDP
G2;103;1008;UŠNIK - KANAL;0;12.580;616;Doblar;QLTC10;3.727;145;3.045;23;369;55;30;11;49;83;PLDP
G2;103;1008;KANAL - PLAVE;12.580;20.070;754;Deskle;QLTC10;6.295;151;5.165;25;515;64;41;21;313;464;DIST
G2;103;1009;PLAVE - SOLKAN;0;10.070;99;Solkan;QLTC10;6.904;153;5.747;28;531;67;43;25;310;471;DIST
G2;103;1390;SOLKAN-NOVA GORICA (KROMBERK);0;1.972;693;Solkan 3;QLTC8;8.737;170;7.238;22;733;104;134;33;303;549;WIM
G2;103;1486;KROMBERK  -  ROŽNA DOLINA;0;2.589;222;Panovec;QLTC8;22.887;218;20.481;136;1.459;145;135;30;283;398;PLDP
G2;103;1447;NG(R. DOLINA)  -  ŠEMPETER;0;2.315;227;Šempeter RD;QLTC10;11.970;110;10.433;23;893;92;97;32;290;308;PLDP
G2;104;1136;KRANJ - LETALIŠÈE BRNIK;0;6.000;200;KR Primskovo 1;QLTC8;27.832;136;24.560;100;2.247;259;140;99;291;356;DIST
G2;104;1136;LETALIŠÈE BRNIK - SP.BRNIK;6.000;8.640;627;Brnik;QLTC8;10.291;111;8.305;70;1.100;163;128;61;353;330;DIST
G2;104;1137;SP.BRNIK - MOSTE;0;5.953;781;Komenda;QLTC10;9.869;107;7.957;52;1.033;196;109;70;345;323;WIM
G2;104;1138;MOSTE - TOPOLE;0;2.380;115;Topole;QLTC10;12.961;98;10.429;52;1.438;214;175;84;471;554;PLDP
G2;104;1138;TOPOLE - MENGEŠ;2.380;3.900;;;P;4.500;30;3.830;40;500;50;20;10;20;67;PLDP
G2-NK;104;N1138;OBVOZNICA MENGEŠ II. ETAPA;0;1.283;;;P;9.100;60;7.175;10;1.000;170;160;75;450;490;PLDP
G2;104;1496;MENGEŠ (SLOVENSKA C.) ;0;1.548;;;P;8.600;90;7.480;40;550;90;115;40;195;263;PLDP
G2;104;1388;MENGEŠ (KAMNIŠKA C. - KOLODVORSKA C.) ;0;802;;;P;10.600;100;8.500;40;900;300;240;100;420;572;PLDP
G2;104;1139;MENGEŠ (KOLODVORSKA C. - GROBELJSKA C.);0;760;918;Mengeš;QLTC8;19.420;121;16.065;42;1.813;308;271;120;680;788;PLDP
G2;104;1139;MENGEŠ (GROBELJSKA C.) - LOKA;760;1.975;;;P;7.500;20;6.440;20;600;100;100;20;200;237;PLDP
G2;104;1139;LOKA - TRZIN;1.975;4.530;116;Loka;QLTC8;16.343;113;13.954;64;1.359;188;190;64;411;505;PLDP
G2;104;0295;TRZIN - LJ(ÈRNUÈE);0;3.687;73;Trzin;QLTC8;33.895;237;29.530;181;2.749;340;257;95;506;667;WIM
G2;104;0087;LJ (ÈRNUÈE - BRNÈIÈEVA);0;890;172;S Vpadnica;QLTC8;33.357;187;29.008;64;2.905;322;269;93;509;964;DIST
G2;104;0087;LJ (BRNÈIÈEVA - TOMAÈEVO);890;2.870;;;P;44.000;190;39.090;65;2.950;430;470;125;680;1003;WIM
G2;105;0254;NOVO MESTO (AC - LOÈNA);0;910;;;P;18.000;90;15.530;65;1.450;220;100;185;360;523;PLDP
G2;105;0257;NOVO MESTO (LOÈNA - KRKA);0;1.070;193;NM Loèna;QLTC10;20.240;85;17.894;49;1.482;161;95;146;328;447;PLDP
G2;105;1511;NOVO MESTO (KRKA) ;0;940;118;NM Obvoznica;QLTC8;17.899;77;15.708;51;1.279;187;134;146;317;464;PLDP
G2;105;0255;NOVO MESTO (KRKA - REVOZ);0;1.805;177;NM Žabja vas;QLTC8;12.788;83;10.921;56;1.013;173;115;135;292;429;PLDP
G2;105;0256;NOVO MESTO (REVOZ) - JUGORJE;0;5.822;607;Gorjanci;QLTC10;5.482;59;4.577;39;521;60;38;44;144;333;WIM
G2;105;0256;JUGORJE - METLIKA;5.822;26.301;;;P;4.300;4;3.536;40;450;55;35;40;140;180;PLDP
G2;105;0258;METLIKA - MP METLIKA;0;1.480;155;MT Metlika;QLTC8;3.944;36;3.451;12;251;20;14;32;128;131;PLDP
G2;106;0215;LJ (RUDNIK) - ŠKOFLJICA;0;4.555;6;Škofljica;QLTC8;16.512;167;14.259;154;1.318;159;148;83;224;493;WIM
G2;106;0260;ŠKOFLJICA;0;520;;;P;14.600;100;12.890;110;1.000;150;105;80;165;322;PLDP
G2;106;0261;ŠKOFLJICA - RAŠICA;0;16.290;117;Želimlje;QLTC10;8.551;100;7.199;71;801;91;70;51;168;342;WIM
G2;106;0262;RAŠICA - ŽLEBIÈ;0;12.425;410;Žlebiè;QLTC10;7.089;96;5.944;59;656;77;75;46;136;295;DIST
G2;106;0263;ŽLEBIÈ - BREG;0;2.300;;;P;6.350;100;5.235;60;620;80;65;50;140;298;DIST
G2;106;0263;BREG - HROVAÈA;2.300;4.500;;;P;9.200;110;7.895;60;780;90;60;55;150;275;WIM
G2;106;0263;HROVAÈA - DOLENJA VAS;4.500;9.490;751;Gorièa vas;QLTC10;8.853;132;7.563;57;745;96;56;44;160;272;DIST
G2;106;0263;DOLENJA VAS - KOÈEVJE;9.490;18.779;619;Stara Cerkev;QLTC10;6.272;78;5.372;53;479;53;64;35;138;234;DIST
G2;106;0264;KOÈEVJE ;0;1.900;;;P;7.700;90;6.915;50;400;40;65;25;115;200;DIST
G2;106;0264;KOÈEVJE - LIVOLD;1.900;6.269;744;Koèevje;QLTC10;4.934;118;4.308;15;327;26;66;19;55;98;PLDP
G2;106;0265;LIVOLD - ŠTALCERJI;0;6.200;119;Štalcerji;QLTC10;2.104;91;1.765;10;140;17;35;17;29;58;PLDP
G2;106;0265;ŠTALCERJI - FARA;6.200;21.580;750;Banja Loka;MWTC1;1.700;80;1.383;10;130;20;30;17;30;57;PLDP
G2;106;0266;FARA - PETRINA;0;2.450;742;Petrina 1;QLTC10;1.136;103;896;2;90;4;5;8;28;30;PLDP
G2;106;0266;PETRINA - MP PETRINA;2.450;2.560;507;MT Petrina;ROÈNO;900;70;783;2;40;2;3;0;0;3;PLDP
G2;106;0216;ŠKOFLJICA - ŠMARJE SAP;0;2.669;26;Škofljica 2;QLTC10;6.503;60;5.516;12;689;65;59;32;70;123;PLDP
G2;107;1274;CELJE - ŠTORE;0;4.500;420;Celje Teharje;QLTC8;14.698;92;12.798;74;1.046;168;146;61;313;415;PLDP
G2;107;1274;ŠTORE -  ŠENTJUR;4.500;10.902;134;Šentjur;QLTC10;10.337;79;9.045;67;717;108;93;45;183;226;WIM
G2;107;1275;ŠENTJUR - ŠMARJE PRI JELŠAH;0;11.300;622;Stopèe;QLTC10;9.502;71;8.192;37;715;109;74;58;246;249;DIST
G2;107;1275;ŠMARJE PRI JELŠAH - MESTINJE;11.300;14.255;188;Mestinje;QLTC10;9.071;68;7.757;48;695;131;78;58;236;272;WIM
G2;107;1238;MESTINJE - PODPLAT;0;2.060;756;Podplat 3;QLTC10;8.761;87;7.369;35;708;156;96;64;246;288;DIST
G2;107;1276;PODPLAT - TEKAÈEVO;0;2.450;136;Podplat 2;QLTC8;8.382;68;7.182;41;641;123;102;41;184;259;PLDP
G2;107;1276;TEKAÈEVO  -  KOTEC;2.450;10.600;687;Cerovec;QLTC10;4.308;38;3.674;6;303;63;61;26;137;162;PLDP
G2;107;1276;KOTEC - ROGATEC;10.600;12.530;696;Brezovec;QLTC10;5.422;52;4.751;28;315;41;61;24;150;176;PLDP
G2;107;1277;ROGATEC;0;2.000;;;P;2.500;45;2.030;25;150;40;35;25;150;163;PLDP
G2;107;1277;ROGATEC - MP DOBOVEC;2.000;7.777;337;MT Dobovec;QLTC8;1.562;16;1.288;8;78;16;11;20;125;115;PLDP
G2;108;1180;ÈRNUÈE - ŠENTJAKOB;0;3.580;120;Šentjakob;QLTC10;10.995;83;8.914;37;1.316;205;155;65;220;368;DIST
